	exact_age	length_of_residence	num_adults	gender	hh_marital_status	dwell_type	urban_rural_flag	flag_pres_kids_true	age_range
68042	60.0	13.0	2.0	1	0	1	1	1	55.5
68043	68.0	30.0	5.0	0	0	1	1	1	65.5
68044	26.0	24.0	4.0	1	0	1	1	1	25.5
68045	58.0	18.0	2.0	0	0	1	1	0	55.5
68046	60.0	16.0	4.0	1	0	1	1	1	55.5
68047	37.0	9.0	1.0	0	0	1	0	1	35.5
68048	57.0	20.0	3.0	0	0	1	0	1	55.5
68049	28.0	14.0	4.0	1	0	1	1	0	25.5
68050	67.0	10.0	3.0	0	0	1	1	1	65.5
68051	37.0	11.0	2.0	0	0	1	0	0	35.5
68052	49.0	11.0	2.0	0	0	1	0	0	45.5
68053	56.0	15.0	3.0	0	1	1	0	0	55.5
68054	46.0	11.0	2.0	0	0	1	1	0	45.5
68055	49.0	11.0	2.0	0	0	1	1	0	45.5
68056	45.0	45.0	5.0	0	0	1	0	1	45.5
68057	73.0	11.0	3.0	1	0	1	1	0	75.5
68058	45.0	24.0	2.0	0	0	1	1	0	45.5
68059	70.0	16.0	2.0	0	0	1	1	0	65.5
68060	49.0	11.0	2.0	0	0	1	1	0	45.5
68061	65.0	13.0	3.0	0	1	1	1	0	65.5
68062	49.0	16.0	5.0	0	0	1	0	0	45.5
68063	53.0	23.0	3.0	0	0	1	1	0	55.5
68064	36.0	11.0	2.0	1	0	1	1	0	35.5
68065	40.0	11.0	2.0	0	0	1	1	0	35.5
68066	49.0	11.0	2.0	0	0	1	0	0	45.5
68067	49.0	11.0	2.0	0	0	1	1	0	45.5
68068	30.0	13.0	4.0	0	0	1	0	0	25.5
68069	66.0	11.0	2.0	0	0	1	1	0	65.5
68070	52.0	11.0	2.0	1	0	1	1	0	55.5
68071	53.0	15.0	2.0	0	0	1	1	1	55.5
68072	49.0	11.0	2.0	0	0	1	1	0	45.5
68073	45.0	0.0	1.0	1	1	2	1	0	45.5
68074	45.0	11.0	2.0	1	0	2	1	0	45.5
68075	49.0	11.0	2.0	0	0	2	0	0	45.5
68076	37.0	1.0	2.0	0	0	1	1	0	35.5
68077	53.0	13.0	3.0	0	0	1	0	0	55.5
68078	36.0	6.0	3.0	0	0	1	0	0	35.5
68079	42.0	11.0	2.0	1	0	1	1	0	45.5
68080	77.0	42.0	3.0	0	0	1	1	1	75.5
68081	46.0	1.0	5.0	0	0	1	1	0	45.5
68082	68.0	16.0	5.0	0	0	1	1	0	65.5
68083	56.0	15.0	4.0	0	0	1	0	1	55.5
68084	40.0	11.0	2.0	0	0	1	1	0	35.5
68085	27.0	20.0	6.0	1	0	1	1	0	25.5
68086	59.0	10.0	2.0	0	1	1	1	1	55.5
68087	49.0	11.0	2.0	0	0	1	1	0	45.5
68088	45.0	1.0	1.0	1	1	1	1	0	45.5
68089	49.0	11.0	2.0	0	0	1	1	0	45.5
68090	60.0	32.0	4.0	0	0	1	1	0	55.5
68091	46.0	10.0	4.0	0	0	1	1	1	45.5
68092	49.0	11.0	2.0	0	0	1	1	0	45.5
68093	49.0	11.0	2.0	0	0	1	1	0	45.5
68094	49.0	11.0	2.0	0	0	1	1	0	45.5
68095	30.0	38.0	3.0	1	1	1	1	0	25.5
68096	55.0	28.0	4.0	0	0	1	1	1	55.5
68097	33.0	4.0	1.0	0	1	1	1	0	35.5
68098	22.0	3.0	1.0	0	1	2	1	0	25.5
68099	42.0	4.0	1.0	0	1	1	1	1	45.5
68100	49.0	15.0	4.0	0	0	1	1	1	45.5
68101	47.0	11.0	2.0	0	0	1	1	0	45.5
68102	66.0	5.0	1.0	1	1	1	1	0	65.5
68103	52.0	11.0	2.0	1	0	1	1	0	55.5
68104	65.0	15.0	4.0	0	0	1	1	1	65.5
68105	49.0	11.0	2.0	0	0	1	1	0	45.5
68106	67.0	10.0	2.0	0	1	1	1	0	65.5
68107	52.0	11.0	2.0	1	0	1	0	0	55.5
68108	45.0	18.0	3.0	1	0	1	1	0	45.5
68109	41.0	12.0	1.0	0	1	1	1	1	45.5
68110	78.0	37.0	3.0	0	0	1	0	1	75.5
68111	57.0	48.0	2.0	0	0	1	1	1	55.5
68112	59.0	12.0	2.0	1	0	1	1	0	55.5
68113	61.0	25.0	2.0	0	0	1	1	0	65.5
68114	40.0	16.0	2.0	0	0	1	0	1	35.5
68115	52.0	11.0	2.0	1	0	1	1	0	55.5
68116	58.0	1.0	1.0	1	1	1	1	0	55.5
68117	52.0	5.0	2.0	0	0	2	1	0	55.5
68118	35.0	0.0	1.0	0	1	2	1	0	35.5
68119	58.0	13.0	4.0	0	0	1	1	1	55.5
68120	76.0	18.0	4.0	1	0	1	1	0	75.5
68121	45.0	20.0	2.0	0	1	2	1	1	45.5
68122	51.0	7.0	4.0	0	0	1	1	1	55.5
68123	26.0	55.0	3.0	1	0	1	1	1	25.5
68124	44.0	15.0	1.0	0	0	1	1	1	45.5
68125	81.0	11.0	2.0	0	1	1	1	0	85.5
68126	27.0	5.0	1.0	1	1	1	1	0	25.5
68127	32.0	13.0	5.0	1	0	1	1	0	35.5
68128	57.0	15.0	3.0	0	0	1	1	0	55.5
68129	29.0	11.0	1.0	1	0	1	0	1	25.5
68130	37.0	10.0	4.0	0	0	1	0	1	35.5
68131	44.0	11.0	2.0	0	0	1	1	1	45.5
68132	44.0	14.0	2.0	1	0	1	1	1	45.5
68133	34.0	6.0	1.0	1	1	1	1	0	35.5
68134	58.0	5.0	3.0	0	0	1	1	1	55.5
68135	59.0	5.0	2.0	0	0	1	1	1	55.5
68136	78.0	5.0	1.0	1	0	3	0	0	75.5
68137	34.0	5.0	1.0	0	1	1	1	0	35.5
68138	63.0	4.0	3.0	1	0	0	0	1	65.5
68139	40.0	5.0	1.0	0	1	1	1	1	35.5
68140	46.0	6.0	6.0	0	1	1	0	0	45.5
68141	46.0	3.0	2.0	0	0	1	1	1	45.5
68142	38.0	5.0	1.0	0	1	1	1	0	35.5
68143	58.0	4.0	3.0	0	1	1	1	0	55.5
68144	36.0	3.0	1.0	0	0	3	1	1	35.5
68145	48.0	47.0	2.0	1	0	1	1	0	45.5
68146	59.0	13.0	2.0	1	0	1	0	0	55.5
68147	46.0	11.0	2.0	1	0	1	0	1	45.5
68148	35.0	4.0	1.0	0	1	1	1	0	35.5
68149	86.0	1.0	4.0	0	0	1	1	0	85.5
68150	26.0	15.0	1.0	0	1	1	1	1	25.5
68151	46.0	3.0	3.0	1	0	1	1	0	45.5
68152	24.0	6.0	3.0	0	1	1	1	0	25.5
68153	29.0	2.0	2.0	0	0	3	1	0	25.5
68154	75.0	3.0	3.0	1	0	1	1	0	75.5
68155	65.0	2.0	2.0	0	0	1	1	0	65.5
68156	49.0	12.0	1.0	0	1	1	1	0	45.5
68157	34.0	5.0	2.0	0	0	1	0	0	35.5
68158	43.0	0.0	1.0	0	1	1	1	0	45.5
68159	27.0	3.0	1.0	1	1	2	1	1	25.5
68160	33.0	1.0	1.0	0	0	1	1	1	35.5
68161	33.0	2.0	1.0	0	1	1	1	1	35.5
68162	37.0	2.0	2.0	1	0	1	1	0	35.5
68163	21.0	4.0	2.0	0	1	1	1	0	25.5
68164	30.0	1.0	1.0	0	1	3	1	1	25.5
68165	56.0	2.0	6.0	0	0	1	1	1	55.5
68166	26.0	4.0	2.0	0	1	1	0	0	25.5
68167	47.0	5.0	1.0	0	1	1	1	0	45.5
68168	38.0	4.0	2.0	1	0	1	1	1	35.5
68169	25.0	5.0	1.0	1	1	1	1	0	25.5
68170	36.0	2.0	1.0	0	0	0	1	1	35.5
68171	50.0	1.0	1.0	0	1	1	1	1	45.5
68172	36.0	6.0	2.0	0	0	1	1	0	35.5
68173	53.0	6.0	4.0	0	0	1	1	0	55.5
68174	78.0	14.0	2.0	0	0	1	0	0	75.5
68175	70.0	9.0	1.0	1	1	1	1	0	65.5
68176	38.0	10.0	7.0	1	1	1	0	0	35.5
68177	36.0	5.0	2.0	0	0	1	1	0	35.5
68178	69.0	15.0	2.0	1	0	1	0	1	65.5
68179	52.0	3.0	1.0	0	1	1	1	0	55.5
68180	48.0	1.0	1.0	0	1	1	1	1	45.5
68181	49.0	9.0	1.0	0	0	1	1	0	45.5
68182	31.0	5.0	2.0	0	1	1	0	0	35.5
68183	53.0	16.0	4.0	1	0	1	1	1	55.5
68184	59.0	2.0	1.0	0	0	0	1	1	55.5
68185	63.0	18.0	2.0	1	0	1	1	0	65.5
68186	42.0	11.0	2.0	0	0	1	1	1	45.5
68187	41.0	15.0	3.0	0	0	1	1	1	45.5
68188	56.0	9.0	4.0	0	0	1	1	1	55.5
68189	54.0	11.0	1.0	0	1	1	0	1	55.5
68190	57.0	15.0	2.0	0	0	1	1	1	55.5
68191	60.0	33.0	3.0	0	0	1	1	0	55.5
68192	49.0	11.0	2.0	0	0	1	1	0	45.5
68193	37.0	11.0	2.0	0	0	1	1	0	35.5
68194	53.0	17.0	5.0	0	0	1	1	1	55.5
68195	70.0	23.0	3.0	1	0	1	1	0	65.5
68196	53.0	12.0	3.0	0	0	1	1	1	55.5
68197	52.0	11.0	2.0	1	0	1	1	0	55.5
68198	44.0	0.0	1.0	0	1	1	1	0	45.5
68199	65.0	49.0	3.0	1	0	1	1	1	65.5
68200	26.0	1.0	5.0	0	0	2	1	0	25.5
68201	55.0	19.0	4.0	0	0	1	1	0	55.5
68202	69.0	3.0	1.0	0	1	2	1	0	65.5
68203	23.0	11.0	2.0	0	0	2	0	0	25.5
68204	52.0	11.0	2.0	1	0	2	1	0	55.5
68205	52.0	11.0	2.0	1	0	2	1	0	55.5
68206	49.0	11.0	2.0	0	0	2	0	0	45.5
68207	38.0	2.0	1.0	0	1	2	1	0	35.5
68208	73.0	41.0	2.0	0	0	1	1	0	75.5
68209	56.0	25.0	3.0	0	0	1	1	1	55.5
68210	54.0	1.0	1.0	0	1	1	0	0	55.5
68211	38.0	0.0	1.0	0	1	1	1	0	35.5
68212	51.0	11.0	4.0	0	1	1	1	0	55.5
68213	55.0	20.0	4.0	0	0	1	1	1	55.5
68214	69.0	15.0	3.0	1	0	1	1	1	65.5
68215	49.0	11.0	2.0	0	0	1	1	0	45.5
68216	27.0	11.0	2.0	0	0	1	1	0	25.5
68217	45.0	30.0	4.0	0	0	1	1	0	45.5
68218	59.0	12.0	4.0	0	0	1	0	1	55.5
68219	52.0	11.0	2.0	1	0	1	1	0	55.5
68220	52.0	11.0	2.0	1	0	1	1	0	55.5
68221	50.0	9.0	3.0	1	0	1	0	1	45.5
68222	45.0	15.0	2.0	0	0	1	1	1	45.5
68223	43.0	12.0	1.0	0	1	2	1	0	45.5
68224	69.0	21.0	3.0	0	1	1	1	0	65.5
68225	71.0	11.0	2.0	0	0	1	1	0	75.5
68226	59.0	16.0	2.0	0	0	1	0	1	55.5
68227	50.0	11.0	2.0	1	0	1	1	0	45.5
68228	49.0	11.0	2.0	0	0	1	1	0	45.5
68229	36.0	37.0	6.0	1	0	0	0	0	35.5
68230	38.0	10.0	3.0	1	1	2	1	0	35.5
68231	40.0	15.0	1.0	0	0	1	1	1	35.5
68232	49.0	11.0	2.0	0	0	1	0	0	45.5
68233	37.0	16.0	3.0	1	0	1	0	0	35.5
68234	49.0	11.0	2.0	0	0	1	1	0	45.5
68235	36.0	9.0	2.0	0	0	1	1	0	35.5
68236	49.0	11.0	2.0	0	0	1	1	0	45.5
68237	54.0	9.0	1.0	0	1	1	1	0	55.5
68238	30.0	7.0	5.0	0	0	1	1	1	25.5
68239	42.0	16.0	4.0	1	0	1	1	0	45.5
68240	54.0	10.0	4.0	1	0	1	1	1	55.5
68241	74.0	12.0	4.0	0	1	1	0	1	75.5
68242	52.0	11.0	2.0	1	0	1	1	0	55.5
68243	67.0	17.0	1.0	0	1	1	1	0	65.5
68244	67.0	33.0	3.0	0	0	1	1	1	65.5
68245	61.0	14.0	1.0	1	1	3	1	0	65.5
68246	48.0	11.0	3.0	0	0	1	1	1	45.5
68247	52.0	11.0	2.0	1	0	1	1	0	55.5
68248	64.0	15.0	3.0	1	1	1	1	0	65.5
68249	57.0	15.0	5.0	1	0	1	1	1	55.5
68250	49.0	11.0	2.0	0	0	1	1	0	45.5
68251	47.0	11.0	2.0	0	0	1	0	0	45.5
68252	37.0	5.0	1.0	0	1	1	1	0	35.5
68253	80.0	33.0	4.0	1	0	2	1	1	75.5
68254	44.0	8.0	3.0	0	0	1	1	1	45.5
68255	41.0	15.0	1.0	1	1	3	1	0	45.5
68256	56.0	9.0	2.0	1	1	1	0	0	55.5
68257	59.0	0.0	3.0	0	0	1	1	1	55.5
68258	28.0	30.0	5.0	1	0	1	1	0	25.5
68259	26.0	36.0	4.0	0	0	1	1	1	25.5
68260	51.0	3.0	3.0	0	0	1	1	0	55.5
68261	59.0	7.0	1.0	0	0	3	1	1	55.5
68262	40.0	7.0	2.0	0	0	1	1	0	35.5
68263	33.0	6.0	1.0	1	1	1	1	1	35.5
68264	52.0	6.0	1.0	1	1	1	1	1	55.5
68265	27.0	0.0	2.0	0	1	0	1	1	25.5
68266	44.0	15.0	2.0	1	1	1	1	1	45.5
68267	61.0	10.0	3.0	0	0	1	1	0	65.5
68268	53.0	7.0	4.0	0	0	1	1	1	55.5
68269	46.0	9.0	5.0	1	0	1	0	1	45.5
68270	36.0	6.0	3.0	1	0	1	1	1	35.5
68271	59.0	6.0	5.0	0	0	1	1	0	55.5
68272	42.0	6.0	1.0	1	1	1	1	0	45.5
68273	34.0	6.0	1.0	0	1	1	0	1	35.5
68274	51.0	5.0	3.0	0	0	1	1	1	55.5
68275	81.0	4.0	1.0	0	1	1	0	0	85.5
68276	34.0	4.0	2.0	1	1	1	1	0	35.5
68277	44.0	4.0	5.0	0	1	1	1	1	45.5
68278	54.0	5.0	1.0	0	1	1	1	0	55.5
68279	52.0	4.0	1.0	1	0	3	1	1	55.5
68280	45.0	4.0	3.0	0	0	1	1	0	45.5
68281	46.0	9.0	1.0	0	1	1	1	1	45.5
68282	35.0	16.0	1.0	0	1	1	1	1	35.5
68283	47.0	11.0	1.0	0	1	1	1	1	45.5
68284	70.0	13.0	1.0	1	1	1	1	1	65.5
68285	39.0	7.0	1.0	1	1	1	1	0	35.5
68286	49.0	10.0	1.0	1	1	3	1	1	45.5
68287	70.0	5.0	6.0	0	0	1	1	1	65.5
68288	43.0	3.0	3.0	0	0	3	1	0	45.5
68289	71.0	1.0	1.0	1	1	1	1	0	75.5
68290	54.0	3.0	1.0	0	0	1	1	0	55.5
68291	38.0	3.0	2.0	0	0	1	1	1	35.5
68292	28.0	17.0	6.0	0	1	1	1	1	25.5
68293	28.0	32.0	2.0	0	0	1	1	0	25.5
68294	27.0	21.0	4.0	0	1	1	0	0	25.5
68295	52.0	3.0	5.0	1	0	1	1	0	55.5
68296	62.0	3.0	1.0	0	0	1	1	0	65.5
68297	50.0	3.0	1.0	0	0	3	1	1	45.5
68298	38.0	15.0	4.0	0	1	1	1	1	35.5
68299	78.0	18.0	1.0	1	1	2	1	0	75.5
68300	63.0	32.0	8.0	1	0	1	0	1	65.5
68301	42.0	4.0	2.0	0	0	1	1	0	45.5
68302	61.0	3.0	2.0	1	0	1	1	0	65.5
68303	39.0	0.0	1.0	1	0	1	1	0	35.5
68304	39.0	2.0	1.0	0	1	1	1	0	35.5
68305	43.0	2.0	1.0	1	0	3	1	0	45.5
68306	66.0	5.0	2.0	0	0	1	1	0	65.5
68307	48.0	5.0	2.0	1	1	1	1	0	45.5
68308	50.0	2.0	3.0	0	1	1	1	0	45.5
68309	32.0	15.0	2.0	1	0	1	1	1	35.5
68310	36.0	3.0	2.0	1	0	1	1	1	35.5
68311	66.0	1.0	1.0	1	0	1	1	0	65.5
68312	41.0	11.0	1.0	0	1	1	1	0	45.5
68313	44.0	2.0	2.0	0	0	1	1	0	45.5
68314	49.0	2.0	5.0	0	0	1	1	1	45.5
68315	28.0	0.0	1.0	0	0	1	1	1	25.5
68316	32.0	5.0	2.0	0	0	1	1	0	35.5
68317	35.0	1.0	5.0	1	0	1	0	1	35.5
68318	43.0	15.0	2.0	1	0	1	1	1	45.5
68319	47.0	4.0	2.0	0	0	1	1	1	45.5
68320	67.0	38.0	6.0	0	0	1	1	0	65.5
68321	54.0	23.0	2.0	0	0	1	1	1	55.5
68322	47.0	4.0	1.0	0	1	1	1	0	45.5
68323	45.0	6.0	2.0	1	0	1	1	0	45.5
68324	34.0	7.0	2.0	0	0	1	1	1	35.5
68325	38.0	5.0	4.0	0	0	1	0	0	35.5
68326	49.0	16.0	2.0	0	0	1	1	1	45.5
68327	43.0	5.0	1.0	0	1	2	1	0	45.5
68328	40.0	3.0	1.0	0	1	1	1	1	35.5
68329	67.0	15.0	1.0	0	0	1	1	1	65.5
68330	41.0	11.0	2.0	0	0	1	1	0	45.5
68331	57.0	11.0	2.0	0	0	1	1	0	55.5
68332	52.0	11.0	2.0	1	0	1	1	0	55.5
68333	49.0	11.0	2.0	0	0	1	1	0	45.5
68334	35.0	5.0	2.0	0	0	1	1	0	35.5
68335	49.0	11.0	2.0	0	0	1	1	0	45.5
68336	52.0	11.0	2.0	1	0	1	1	0	55.5
68337	60.0	19.0	4.0	0	0	1	1	1	55.5
68338	47.0	11.0	2.0	0	0	1	1	0	45.5
68339	60.0	20.0	3.0	0	0	1	1	0	55.5
68340	52.0	11.0	2.0	1	0	1	1	0	55.5
68341	52.0	11.0	2.0	1	0	1	1	0	55.5
68342	31.0	11.0	2.0	1	0	1	1	0	35.5
68343	82.0	13.0	2.0	0	0	1	0	0	85.5
68344	53.0	4.0	4.0	0	0	1	1	0	55.5
68345	51.0	13.0	3.0	0	0	1	1	1	55.5
68346	49.0	11.0	2.0	0	0	1	1	0	45.5
68347	35.0	11.0	1.0	0	1	1	1	0	35.5
68348	63.0	11.0	2.0	0	0	1	1	0	65.5
68349	26.0	1.0	1.0	0	1	2	1	0	25.5
68350	55.0	24.0	2.0	0	0	1	1	0	55.5
68351	27.0	17.0	3.0	0	0	1	1	0	25.5
68352	60.0	21.0	3.0	1	0	1	1	0	55.5
68353	49.0	11.0	2.0	0	0	1	0	0	45.5
68354	41.0	15.0	3.0	0	0	1	0	1	45.5
68355	19.0	10.0	2.0	0	0	1	1	0	15.5
68356	40.0	12.0	4.0	0	0	1	1	0	35.5
68357	49.0	11.0	2.0	0	0	1	1	0	45.5
68358	39.0	4.0	3.0	0	0	1	1	0	35.5
68359	40.0	37.0	2.0	0	0	1	1	1	35.5
68360	57.0	11.0	2.0	1	1	1	1	0	55.5
68361	47.0	26.0	3.0	1	0	1	1	0	45.5
68362	53.0	2.0	2.0	1	0	1	1	0	55.5
68363	59.0	11.0	3.0	1	0	1	1	0	55.5
68364	66.0	11.0	2.0	1	0	1	1	0	65.5
68365	54.0	12.0	2.0	1	0	1	0	0	55.5
68366	61.0	20.0	2.0	0	0	1	1	0	65.5
68367	58.0	11.0	2.0	0	0	1	1	0	55.5
68368	49.0	3.0	2.0	0	0	2	1	0	45.5
68369	62.0	29.0	1.0	0	1	1	1	0	65.5
68370	74.0	24.0	2.0	0	0	1	1	1	75.5
68371	49.0	11.0	2.0	0	0	1	1	0	45.5
68372	52.0	11.0	2.0	1	0	1	1	0	55.5
68373	49.0	11.0	2.0	0	0	1	1	0	45.5
68374	44.0	23.0	2.0	0	0	1	1	1	45.5
68375	74.0	2.0	1.0	0	1	1	1	0	75.5
68376	52.0	11.0	2.0	1	0	1	1	0	55.5
68377	51.0	17.0	7.0	1	0	1	1	0	55.5
68378	31.0	28.0	3.0	1	0	1	1	0	35.5
68379	49.0	25.0	4.0	0	0	0	0	1	45.5
68380	52.0	11.0	2.0	1	0	0	1	0	55.5
68381	68.0	1.0	2.0	0	0	2	1	0	65.5
68382	36.0	0.0	1.0	0	1	1	1	0	35.5
68383	63.0	31.0	3.0	1	0	1	1	0	65.5
68384	52.0	11.0	2.0	1	0	1	1	0	55.5
68385	49.0	11.0	2.0	0	0	1	1	0	45.5
68386	52.0	11.0	2.0	1	0	1	1	0	55.5
68387	57.0	1.0	1.0	1	1	1	1	0	55.5
68388	55.0	3.0	4.0	0	0	1	0	1	55.5
68389	48.0	36.0	3.0	0	0	1	1	0	45.5
68390	36.0	13.0	2.0	0	1	1	1	1	35.5
68391	57.0	17.0	4.0	0	0	1	1	1	55.5
68392	60.0	28.0	3.0	0	0	1	1	1	55.5
68393	54.0	9.0	1.0	1	1	1	1	0	55.5
68394	58.0	15.0	3.0	0	0	1	1	0	55.5
68395	52.0	11.0	2.0	1	0	1	1	0	55.5
68396	63.0	9.0	1.0	1	0	1	1	0	65.5
68397	47.0	11.0	2.0	0	0	1	1	0	45.5
68398	49.0	47.0	3.0	1	0	1	1	0	45.5
68399	41.0	14.0	3.0	0	1	1	1	1	45.5
68400	52.0	11.0	2.0	0	0	1	1	1	55.5
68401	74.0	24.0	2.0	0	1	1	1	0	75.5
68402	68.0	21.0	1.0	0	1	1	1	0	65.5
68403	50.0	10.0	2.0	1	0	1	1	0	45.5
68404	40.0	2.0	2.0	0	0	1	1	0	35.5
68405	40.0	2.0	2.0	0	0	1	1	0	35.5
68406	29.0	15.0	3.0	0	1	3	1	0	25.5
68407	75.0	23.0	2.0	1	0	1	1	0	75.5
68408	36.0	8.0	3.0	1	0	1	1	1	35.5
68409	38.0	7.0	2.0	0	0	1	1	1	35.5
68410	49.0	17.0	2.0	0	1	1	1	0	45.5
68411	51.0	9.0	2.0	1	0	1	1	1	55.5
68412	42.0	11.0	4.0	0	0	1	1	1	45.5
68413	66.0	45.0	4.0	1	0	1	1	1	65.5
68414	33.0	5.0	1.0	1	1	3	1	0	35.5
68415	55.0	15.0	3.0	1	0	0	1	0	55.5
68416	55.0	11.0	3.0	0	0	1	1	0	55.5
68417	72.0	16.0	4.0	0	0	1	0	0	75.5
68418	43.0	5.0	1.0	0	1	1	0	0	45.5
68419	49.0	4.0	1.0	0	1	1	0	1	45.5
68420	53.0	11.0	1.0	0	1	1	1	0	55.5
68421	53.0	4.0	1.0	0	1	1	1	0	55.5
68422	42.0	21.0	2.0	0	0	1	1	0	45.5
68423	33.0	15.0	3.0	0	0	1	1	1	35.5
68424	47.0	12.0	4.0	1	0	0	1	0	45.5
68425	68.0	12.0	2.0	0	0	3	1	0	65.5
68426	33.0	5.0	1.0	0	1	3	1	0	35.5
68427	42.0	5.0	1.0	0	1	1	0	1	45.5
68428	42.0	5.0	1.0	0	1	1	1	0	45.5
68429	42.0	5.0	2.0	1	1	1	0	0	45.5
68430	70.0	3.0	1.0	0	1	2	1	0	65.5
68431	45.0	6.0	4.0	0	0	1	0	0	45.5
68432	44.0	5.0	4.0	1	0	1	1	0	45.5
68433	49.0	5.0	2.0	0	0	1	1	0	45.5
68434	69.0	15.0	3.0	1	0	1	1	0	65.5
68435	44.0	8.0	3.0	0	1	1	1	1	45.5
68436	39.0	4.0	2.0	0	0	1	1	0	35.5
68437	67.0	19.0	4.0	0	0	1	1	1	65.5
68438	38.0	4.0	2.0	0	0	3	1	0	35.5
68439	42.0	13.0	5.0	1	0	1	1	0	45.5
68440	27.0	4.0	1.0	0	0	1	1	1	25.5
68441	41.0	3.0	2.0	0	0	1	1	1	45.5
68442	56.0	13.0	4.0	0	0	1	1	1	55.5
68443	65.0	22.0	3.0	1	0	1	1	1	65.5
68444	65.0	12.0	2.0	1	0	2	1	0	65.5
68445	47.0	14.0	3.0	1	1	1	1	1	45.5
68446	51.0	9.0	2.0	0	0	1	1	1	55.5
68447	49.0	3.0	1.0	1	0	1	1	1	45.5
68448	39.0	5.0	3.0	1	1	1	1	1	35.5
68449	46.0	39.0	3.0	1	0	1	1	1	45.5
68450	37.0	3.0	2.0	1	0	1	1	1	35.5
68451	31.0	3.0	2.0	0	0	1	1	1	35.5
68452	62.0	1.0	1.0	0	1	1	1	0	65.5
68453	59.0	15.0	3.0	1	0	1	1	0	55.5
68454	31.0	11.0	2.0	0	1	3	1	0	35.5
68455	48.0	12.0	1.0	1	1	3	1	0	45.5
68456	35.0	2.0	1.0	0	1	1	1	1	35.5
68457	41.0	2.0	1.0	0	0	1	1	1	45.5
68458	32.0	2.0	3.0	1	0	1	0	1	35.5
68459	28.0	3.0	2.0	1	0	1	1	0	25.5
68460	68.0	14.0	2.0	1	0	1	1	1	65.5
68461	31.0	1.0	4.0	1	0	1	1	1	35.5
68462	45.0	2.0	3.0	0	0	1	0	1	45.5
68463	55.0	2.0	5.0	0	0	2	1	0	55.5
68464	26.0	23.0	5.0	0	1	1	1	0	25.5
68465	22.0	5.0	1.0	0	1	1	0	1	25.5
68466	39.0	2.0	2.0	1	1	1	1	0	35.5
68467	34.0	28.0	5.0	0	0	1	1	1	35.5
68468	46.0	0.0	1.0	1	0	2	1	1	45.5
68469	49.0	1.0	4.0	0	0	1	1	0	45.5
68470	47.0	23.0	4.0	0	0	1	1	1	45.5
68471	39.0	1.0	1.0	1	1	1	1	0	35.5
68472	52.0	3.0	2.0	1	1	1	1	0	55.5
68473	96.0	8.0	2.0	0	0	1	1	0	95.5
68474	49.0	2.0	1.0	0	0	1	1	1	45.5
68475	51.0	4.0	3.0	1	0	1	0	1	55.5
68476	51.0	22.0	2.0	0	0	1	1	1	55.5
68477	52.0	14.0	1.0	0	1	1	1	0	55.5
68478	59.0	12.0	4.0	0	0	1	0	1	55.5
68479	42.0	3.0	2.0	1	0	1	1	1	45.5
68480	40.0	11.0	1.0	1	0	1	1	1	35.5
68481	50.0	11.0	1.0	0	1	1	0	1	45.5
68482	75.0	16.0	3.0	1	0	1	0	0	75.5
68483	91.0	15.0	2.0	1	0	1	1	0	95.5
68484	27.0	9.0	5.0	0	0	1	1	1	25.5
68485	74.0	31.0	2.0	1	0	1	1	0	75.5
68486	65.0	16.0	5.0	1	0	1	1	1	65.5
68487	36.0	14.0	2.0	0	1	1	0	1	35.5
68488	46.0	13.0	2.0	0	1	1	1	1	45.5
68489	47.0	18.0	1.0	0	0	1	1	1	45.5
68490	30.0	10.0	3.0	0	0	2	1	1	25.5
68491	73.0	43.0	2.0	0	0	1	1	0	75.5
68492	67.0	9.0	1.0	0	0	1	1	0	65.5
68493	45.0	3.0	1.0	0	1	1	1	0	45.5
68494	30.0	28.0	5.0	0	0	1	1	0	25.5
68495	52.0	11.0	2.0	1	0	1	1	0	55.5
68496	38.0	30.0	3.0	1	1	1	1	0	35.5
68497	58.0	14.0	3.0	0	1	1	1	0	55.5
68498	47.0	11.0	1.0	0	0	1	0	1	45.5
68499	34.0	14.0	1.0	0	1	1	1	1	35.5
68500	65.0	13.0	3.0	0	0	1	1	0	65.5
68501	33.0	11.0	2.0	1	0	1	1	0	35.5
68502	49.0	11.0	2.0	0	0	1	1	0	45.5
68503	44.0	11.0	2.0	0	0	1	1	0	45.5
68504	47.0	19.0	2.0	0	0	1	1	0	45.5
68505	49.0	11.0	2.0	0	0	1	0	0	45.5
68506	47.0	11.0	2.0	0	0	1	1	0	45.5
68507	45.0	17.0	1.0	0	0	1	1	1	45.5
68508	49.0	11.0	2.0	0	0	1	1	0	45.5
68509	53.0	11.0	2.0	1	0	1	1	0	55.5
68510	56.0	11.0	2.0	1	0	1	1	0	55.5
68511	51.0	0.0	2.0	1	0	1	1	0	55.5
68512	30.0	18.0	3.0	0	0	1	1	0	25.5
68513	78.0	11.0	2.0	1	0	1	1	0	75.5
68514	45.0	1.0	1.0	0	1	1	1	0	45.5
68515	51.0	20.0	3.0	0	0	1	1	0	55.5
68516	51.0	4.0	1.0	0	0	3	1	1	55.5
68517	59.0	24.0	4.0	0	0	1	1	0	55.5
68518	37.0	0.0	1.0	0	1	1	1	0	35.5
68519	56.0	3.0	2.0	0	0	1	0	0	55.5
68520	49.0	11.0	2.0	0	0	1	0	0	45.5
68521	41.0	12.0	2.0	1	0	1	1	1	45.5
